"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"67aa8248b8f8ea95c8ab35ee","I saw a sign that showed the way. The shop was clearly out of place. The instructions left behind were clear. Hey, we are all friends here. Finally, where I need to be.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,3,4,"Female","21286","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Ok, it's the weekend before my first exam! Biology...hmm I did 6 hours of study today, 3 practice exams, and I still have to learn the theory more thoroughly! Stupid viruses...meanwhile, i'm waiting for my mum to bring the pizza home, so toodles!Ok, so I went to bed at 4.48 a.m. Yes, very late. B...","3: Neutral","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree",NA,3,1,"male","3533332","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","The view from the city had alot of people standing. There was a screen set up by the statue. There was so many people it was inspiring. The speakers were shown on the screen. They broke the world record with how many people showed up.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,3,4,"Male","31475","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","This morning, my body aches from the exercise i did yesterday. Got up and prepared breakfast: 1. a can of tomyum tuna / 170 calories / protein 2. 3 microwave egg-white with fat-free cheese / 100 calories / protein 3. 1 miso soup / 50 calories 4. 1 teaspoon of peanut butter / 80 calories / carb 5....","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,4,3,"female","3469195","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","With out the appropriate victernet performance monitoring tools, your job as a network administrator becomes much more cumbersome. Operating common network performance management enables you to monitor for troubles, monitor network targeted traffic and free of charge up network bandwidth. Th...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"male","e224a4cb522f687ac1e55bd998540dca","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","This truly is an excellent question, why is a website essential in this age of modern-day web innovation? With all those business are presently going for websites of their personal, exactly what is the explanation behind that. Well, in uncomplicated methods the explanation is that each person wou...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"male","fc98fd96a1b45709f54713eddb7060b6","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","The murky lighting at the club was very cool. You could also win prizes and have fun. There was a creepy bit with a spooky dude. The decorations had a lot of intricate designs. It was my favorite birthday party ever.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,3,4,"Non-binary","31408","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aa8248b8f8ea95c8ab35ee","Where are [u] manz.. Missing [u] lots lots.. And my god bro whom i lose contact with too.. Haiz... So sad... Haiz.. I miss [u] till so much then u cum online thank god man... Today my day just pass like tat lohz... My day will always be okok unless something gd will happen to me on the day... Nth...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,5,4,"female","3723402","","67aba99d43d102e8d1db1883","APPROVED","Not Applicable",2025-02-11 19:49:12.401,2025-02-11 20:09:17.188,2025-02-11 20:09:18.254,2025-02-11 20:09:18.100728,1205,"C1DSW210",6,"38","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aac6e11fce7ffca153f9eb","I live on Long Island and work in Manhattan. Since I'm not a total masochist, I choose to avoid driving into Manhattan. So I take the Long Island Rail Road, perhaps the world's most overpriced mode of transportation. I pay over $240 per month for a Rail Road and Subway pass. And there is talk tha...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","great
",5,4,"male","4243411","","67abb15b1e362629ece4aa3e","APPROVED","Not Applicable",2025-02-11 20:22:09.723,2025-02-11 20:52:39.491,2025-02-11 20:53:00.558,2025-02-11 20:52:41.022303,1830,"C1DSW210",32,"33","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aac6e11fce7ffca153f9eb","Flight handling marketplace is the particular vast field which has the brilliant using technology as well as better technology. The particular airfield sector has its two significant categorizations, the first is municipal flight and another the first is security flight. You will find there's big...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree","great
",3,4,"male","dd337b163ab1df5a30ee5b889880fba8","","67abb15b1e362629ece4aa3e","APPROVED","Not Applicable",2025-02-11 20:22:09.723,2025-02-11 20:52:39.491,2025-02-11 20:53:00.558,2025-02-11 20:52:41.022303,1830,"C1DSW210",32,"33","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aac6e11fce7ffca153f9eb","There was a family gathering at my sister's house a few weeks ago. My sister made cute signs directing people towards the refreshments. I talked to her while she was holding her new baby. We took a lot of funny pictures of the baby doing adult things. I helped her with hanging up even more funny signs that made the guests laugh.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","great
",1,4,"Female","12314","","67abb15b1e362629ece4aa3e","APPROVED","Not Applicable",2025-02-11 20:22:09.723,2025-02-11 20:52:39.491,2025-02-11 20:53:00.558,2025-02-11 20:52:41.022303,1830,"C1DSW210",32,"33","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aac6e11fce7ffca153f9eb","Hmm... this was my first day of actual summer vacation and i had to get up at like 7 b/c my sister wanted me to go with her to her chiroprators appt and on the way there while i had been very nice to actually get up and go with her, she starts getting all mad at me. Im like what the heck!! why r ...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","great
",5,4,"female","3601167","","67abb15b1e362629ece4aa3e","APPROVED","Not Applicable",2025-02-11 20:22:09.723,2025-02-11 20:52:39.491,2025-02-11 20:53:00.558,2025-02-11 20:52:41.022303,1830,"C1DSW210",32,"33","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aac6e11fce7ffca153f9eb","There was a little red house that a family used to lived in. It was in the middle of a pine forest. All the children had left and the husband had died, so the mom was the only one left. She had a small pension, so she only kept the light and heat running in the kitchen. Being alone in the house was like being the only visitor in a museum.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","great
",3,4,"Female","33648","","67abb15b1e362629ece4aa3e","APPROVED","Not Applicable",2025-02-11 20:22:09.723,2025-02-11 20:52:39.491,2025-02-11 20:53:00.558,2025-02-11 20:52:41.022303,1830,"C1DSW210",32,"33","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aac6e11fce7ffca153f9eb","Look at what I can do!!! Damn that guy can do some cool bike stunts. And now we race on the twirly thing. And go down a long slope. And allllll the way around the corner.","2: Somewhat Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","great
",2,4,"Female","26726","","67abb15b1e362629ece4aa3e","APPROVED","Not Applicable",2025-02-11 20:22:09.723,2025-02-11 20:52:39.491,2025-02-11 20:53:00.558,2025-02-11 20:52:41.022303,1830,"C1DSW210",32,"33","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aac6e11fce7ffca153f9eb","Not much to say today. Just getting started.I was having a bad day or maybe a bad week. Josh I know it is just a house. The house is more of a metaphor for a bigger deal. Dana, we are trying to rent it we will see what happens. If we can do that we won't lose money as fast. Brandon, thanks for yo...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","great
",1,4,"male","3377846","","67abb15b1e362629ece4aa3e","APPROVED","Not Applicable",2025-02-11 20:22:09.723,2025-02-11 20:52:39.491,2025-02-11 20:53:00.558,2025-02-11 20:52:41.022303,1830,"C1DSW210",32,"33","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"67aac6e11fce7ffca153f9eb","It is true discount vouchers in Middlesbrough can be utilized in many sorts of venues, and more and more companies in many sectors are employing these in order to endorse their own services and goods. They consider it is a superb strategy to develop their trade and publicise it, and also it's les...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree","great
",1,4,"female","5c610c13d1d6539a834ba389a1d68f9a","","67abb15b1e362629ece4aa3e","APPROVED","Not Applicable",2025-02-11 20:22:09.723,2025-02-11 20:52:39.491,2025-02-11 20:53:00.558,2025-02-11 20:52:41.022303,1830,"C1DSW210",32,"33","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style2.streamlit.app/","Woman (including Trans Female/Trans Woman)"
