"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","mapped_style","round"
"66eb4c524a53dee8ff61c871","hey ya'all. how are you doing? i am fine today. well i just wanted to tell everyone i talk to at least that i am leaving to go to wyoming. i might of told some of you and some of you might of already knew, but it was great telling you, cuz i hope my cousins think it's kinda cool that i'm coming u...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,2,3,"female","3983558",1,6
"66eb4c524a53dee8ff61c871","So I'm in this hotel, and there's a sign on the bathroom wall: HELP SAVE MOTHER EARTH Every day, millions of gallons of water and tons of detergent are used toExpanders. My 15 year old daughter used the term in a tone that was not the least bit disparaging. As in, 'so-and-so has expanders'. For a...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,3,3,"male","3976393",3,6
"66eb4c524a53dee8ff61c871","I looked back at the smoke stack that marked both my beginning point and my freedom back into the world Slowly, but with the confidence of a soldier I made my way underground, into the tunnel You could tell the tunnel was not a place often visited from the spider webs and dust that consumed it Spray paint covered the walls to tell the story of young lovers with too much free time Seeing all the marks on the walls reminds me of the people who live in the city, and the marks they leave for other to find.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,2,3,"Non-binary","8088",1,6
"66eb4c524a53dee8ff61c871","A letter of complain Dear Ms Tang, I really must have to complain about the summer camp that organized by your company. I was one of the first students from my school to go to this camp. Expecting a relaxing camp, the camp was totally a disaster! There were many problems in the camp, such as ther...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,3,2,"male","3611552",3,6
"66eb4c524a53dee8ff61c871","This article was interesting in that it discussed the advantages and disadvantages of the Internet. I agree with a lot of what was said in the article about the use of the internet, the influeces it has on children, and the responsibilities of the schools to ensure students safe use of the intern...","4: Somewhat Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,4,4,"female","3865339",5,6
"66eb4c524a53dee8ff61c871","Green tea is a most effective seller at the moment in the grocery stores, the convenience markets and at distinctive occasions such as a baseball game. Green tea caffeine is a matter of individual preference since green tea can come with or while not caffeine. Some people today drink green tea fo...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"male","efc16136c64337e4fb6ffbea4725f98a",3,6
"66eb4c524a53dee8ff61c871","Gift baskets are possibly one of the most favorite gifts to give away merely because they are not only fun to acquire or make, but they're also entertaining to get. Just the believed of receiving a bunch of distinct tiny factors, or a lot of one single thing, is enough to make a person happy at t...","2: Somewhat Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,2,4,"female","e1a2af82ed2e25b65915cb7d3fdf9551",1,6
"66eb4c524a53dee8ff61c871","Sorry for not updating last night, I was tired so I went to bed. I mean it isn't like anyone reads this anyways...but hey who knows, maybe I'll be famous, and someone will find it and make a book out of it. It'll put kids to sleep, but hey, I'll be makin moolah..HaHa...HEY! We all have dreams...l...","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,2,2,"female","4233165",1,6
"66eb4c524a53dee8ff61c871","Love is a beautiful thing. Many people seek love but only few are ready to pay the price or he cost of loving.","1: Very Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,1,3,"female","2b23f2c72cfc89c3aa19fd9f10b5d510",1,6
"66eb4c524a53dee8ff61c871","After finishing his work he headed out to do his errands. It had rained while he was busy. Reaching the grocery store he bought the necessities. Making sure to stay hydrated, he stopped for some orange juice. Before finishing his last errand at the bank.","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,4,2,"female","25645",5,6
"66eb4c524a53dee8ff61c871","I hate expectations. Today, in first period, we played Jeopardy! (a cheap version that tests nothing, nor that expects the students to even hear the entire question) Anyway, last time around-we play before each test-I answered almost EVERY question for my team, thus earning all ten of us a +1 on ...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,3,3,"male","4321513",3,6
"66eb4c524a53dee8ff61c871","Im interested in hearing the ideas from Rob Smith. He came to the hotel ready to proudly display his sketches. He plans on providing a great offer for the hotel guests. Now he was strapped for time so he touted his ideas for the town. His presentation was received well and people started thanking him for coming.","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,4,2,"male","39699",5,6
"66eb4c524a53dee8ff61c871","Her hair was swept over her eyes. Her hair is very curly. A beautiful monarch sits on flowers. What an amusing lizard he is. We are having fun bowling.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Somewhat feminine in nature as it describes beauty","PASTEL","I agree",NA,2,3,"Non-binary","11123",1,6
"66eb4c524a53dee8ff61c871","The auditorium was crowded at the presentation Fortunately my friends and I were able to sit together The presenter looked nervous at first He turned out to be very poised, interesting and fun It was totally worth going for the extra credit!","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,3,2,"female","34710",3,6
"66eb4c524a53dee8ff61c871","Please  remember that  Friday Cat Blogging was the best blog series ever. Thank you, The ManagementIf you are going to eduate women and then subject them to  harrassment , don't expect them to keep their  mouths shut . Thank you, The Management Registrants may not [at need] use free, anonymous [u...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Seems controlling","BLOG","I agree",NA,4,3,"female","2482089",5,6
"66eb4c524a53dee8ff61c871","noah  Everything I need to know about life, I learned from Noah's Ark... One : Don't miss the boat. Two : Remember that we are all in the same boat. Three: Plan ahead. It wasn't raining when Noah built the Ark. Four : Stay fit. When you're 600 yrs old, someone may ask you to build something big....","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,3,2,"female","4108651",3,6
"66eb4c524a53dee8ff61c871","The chef is preparing food for tonight. One of the recipes requires pouring liqueur into it before it is ready to serve. The guests are excited to taste his food. The food looked amazing. Those are some classy appetizers to look at.","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,3,2,"female","6820",3,6
"66eb4c524a53dee8ff61c871","I know that you already discovered that creating your own beats is hard and not cheap. To make real high quality music you need to spend a substantial chunk of cash on a pro studio and all the necessary equipment, if you don't the results might be poor. However, it's totally obvious that not ever...","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree",NA,4,2,"male","c3b00709a09472dacda6d17463430f17",5,6
"66eb4c524a53dee8ff61c871","Baby I still love you but that don’t mean much Despite the ways I’ve loved you you just can’t be touched I need to know, why you don’t love me back I need you so... Why do I keep hoping that someday you’ll change When matters of the heart just can’t be arranged I need to let go, I know you’ll nev...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation","Emotional","BLOG","I agree",NA,1,4,"male","4119658",1,6
"66eb4c524a53dee8ff61c871","yea so hmm..saturday day i chilled with kim n pel then jenio came down..talked to sum ppl then decided to go to sar's with sum cool cats..it was fun except i think sar's dad got mad cause we were to loud or sumin so we left for gavin's..me n like 7 other ppl cramed into davids car..yea that was i...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,2,3,"female","3648467",1,6
